2.470313161611557007e-01,-9.536363184452056885e-02,-4.991134703159332275e-01,6.512672901153564453e-01,-1.603202521800994873e-01,-1.432740241289138794e-01,-5.619086027145385742e-01,-2.601558566093444824e-01,-2.949163913726806641e-01,2.405830845236778259e-02,-3.536623120307922363e-01,6.457813382148742676e-01,9.516837447881698608e-02,-2.483788579702377319e-01,-1.566941589117050171e-01,3.489391505718231201e-01,4.909067749977111816e-01,2.722291648387908936e-01,-5.170149803161621094e-01,6.829255223274230957e-01,3.140513598918914795e-02,1.117757111787796021e-01,5.519510507583618164e-01,8.751407861709594727e-01,4.462293386459350586e-01,-3.047004342079162598e-01,-8.537167906761169434e-01,6.265099644660949707e-01,5.242668390274047852e-01,2.130143642425537109e-01,-7.205419987440109253e-02,-9.528821110725402832e-01,-5.232731103897094727e-01,-1.987173110246658325e-01,-8.339469134807586670e-02,1.255363076925277710e-01,-1.096570044755935669e-01,-4.848586022853851318e-02,-1.428918093442916870e-01,-4.597767293453216553e-01,2.611790895462036133e-01,-2.053312510251998901e-01,-5.110242366790771484e-01,4.007722139358520508e-01,-5.931847542524337769e-02,-1.140505909919738770e+00,1.765365600585937500e-01,1.156250238418579102e+00,5.203594565391540527e-01,1.726500689983367920e-03,-2.575038373470306396e-02,7.213706374168395996e-01,2.462987415492534637e-02,4.911552071571350098e-01,5.069614648818969727e-01,-1.818488836288452148e-01,-1.054652929306030273e+00,-4.513026177883148193e-01,-1.385766863822937012e-01,4.128068983554840088e-01,9.435219168663024902e-01,4.716249108314514160e-01,1.151577234268188477e-01,2.577484250068664551e-01,-1.398234218358993530e-01,4.142968058586120605e-01,3.144613802433013916e-01,1.219221949577331543e+00,3.061893284320831299e-01,9.560819715261459351e-02,1.511632800102233887e-01,-3.293173611164093018e-01,1.537437736988067627e-01,-2.055822163820266724e-01,-9.043364971876144409e-02,1.100458353757858276e-01,-3.358283638954162598e-01,6.379154324531555176e-01,-1.527677774429321289e-01,-6.121142506599426270e-01,-5.730602890253067017e-02,2.189562097191810608e-02,2.297853678464889526e-02,6.313164532184600830e-02,1.665521264076232910e-01,-2.243084833025932312e-02,1.096080183982849121e+00,-7.983337640762329102e-01,7.058152556419372559e-01,6.309840679168701172e-01,8.267901837825775146e-02,1.820919215679168701e-01,-6.735104322433471680e-01,9.481629133224487305e-01,4.122721403837203979e-02,-8.755256533622741699e-01,1.217288494110107422e+00,-1.454543024301528931e-01,-7.248899936676025391e-01,-3.198253810405731201e-01,-1.843976974487304688e-01,8.160000443458557129e-01,-1.747410595417022705e-01,7.672682404518127441e-02,6.542429924011230469e-01,-5.331940203905105591e-02,-4.092091917991638184e-01,-6.676109880208969116e-02,8.068085908889770508e-01,-1.525793075561523438e-01,-4.725459814071655273e-01,-2.555033564567565918e-01,-1.361167281866073608e-01,2.055883780121803284e-02,-2.729787230491638184e-01,1.025071382522583008e+00,7.568618059158325195e-01,-4.714651703834533691e-01,1.501286625862121582e-01,-7.672305703163146973e-01,1.040113866329193115e-01,9.403517097234725952e-02,3.869418799877166748e-01,6.691260635852813721e-02,-4.502130150794982910e-01,-1.020272493362426758e+00,-2.603790163993835449e-01,3.849329948425292969e-01,5.973759293556213379e-01,1.270098805427551270e+00,9.566308259963989258e-01,1.833826303482055664e-01,-6.028376817703247070e-01,-1.991914771497249603e-02,1.467348486185073853e-01,4.753752946853637695e-01,-7.356125712394714355e-01,-2.917811870574951172e-01,-2.230987884104251862e-02,-2.373922243714332581e-02,-2.931758165359497070e-01,3.934146165847778320e-01,3.782499432563781738e-01,2.646398544311523438e-02,-1.433672547340393066e+00,-4.775513410568237305e-01,4.785636365413665771e-01,6.842935085296630859e-02,5.958356857299804688e-01,-3.489368855953216553e-01,-1.104238927364349365e-01,5.198070406913757324e-01,1.179541707038879395e+00,1.747322678565979004e-01,-4.352445602416992188e-01,4.433946311473846436e-01,4.908907115459442139e-01,-5.591509938240051270e-01,5.674628615379333496e-01,-5.672489404678344727e-01,-8.237652480602264404e-02,1.436598598957061768e-01,9.314613789319992065e-02,2.801438271999359131e-01,-1.052563905715942383e+00,-1.888804435729980469e-01,6.408862024545669556e-02,-1.264074444770812988e-01,-3.284523487091064453e-01,-3.730961084365844727e-01,-1.006043195724487305e+00,-8.156208693981170654e-02,7.610537409782409668e-01,-7.161672711372375488e-01,-3.537547588348388672e-01,8.719449639320373535e-01,-2.184968814253807068e-02,-5.966662243008613586e-02,-6.267163157463073730e-01,5.607348680496215820e-01,-1.423933207988739014e-01,4.101562798023223877e-01,1.385403424501419067e-01,1.991243213415145874e-01,4.015489220619201660e-01,1.504881493747234344e-02,2.712775468826293945e-01,-1.164189130067825317e-01,-9.718753695487976074e-01,-2.396245002746582031e-01,-6.716827750205993652e-01,-8.147366046905517578e-01,2.237357795238494873e-01,2.039347440004348755e-01,7.925184965133666992e-01,4.650522172451019287e-01,-1.631500273942947388e-01,4.222059622406959534e-02,-1.490898728370666504e-01,-7.214080095291137695e-01,-2.956185638904571533e-01,-5.228998512029647827e-02,4.117242991924285889e-01,-9.532468914985656738e-01,6.976786255836486816e-02,4.930608719587326050e-02,-1.371734291315078735e-01,5.142288208007812500e-01,-3.210387229919433594e-01,1.036756753921508789e+00,2.608899474143981934e-01,-5.750297307968139648e-01,-3.993118703365325928e-01,1.420285180211067200e-02,-7.967375218868255615e-02,2.025091201066970825e-01,-2.028176635503768921e-01,-4.073956236243247986e-02,-3.347902595996856689e-01,-1.677964329719543457e-01,8.378395438194274902e-01,-4.722904041409492493e-02,4.352127909660339355e-01,-2.158859968185424805e-01,-2.681625783443450928e-01,6.263674497604370117e-01,3.519711196422576904e-01,3.411097228527069092e-01,5.884588956832885742e-01,-2.015527710318565369e-02,6.227078288793563843e-02,1.079916432499885559e-01,-1.539594233036041260e-01,-6.574736833572387695e-01,6.858631223440170288e-02,-7.506561875343322754e-01,5.976271629333496094e-02,8.367670774459838867e-01,6.953419446945190430e-01,-5.902485251426696777e-01,7.252832651138305664e-01,-7.108542919158935547e-01,9.383761137723922729e-02,4.167650640010833740e-01,1.529556140303611755e-02,1.378227174282073975e-01,-1.267054527997970581e-01,-5.299893021583557129e-01,-4.874874949455261230e-01,-1.032841950654983521e-01,3.366541862487792969e-01,-3.207252025604248047e-01,-3.501129448413848877e-01,-3.274881839752197266e-01,-5.165208131074905396e-02,-3.862835466861724854e-01,9.313902258872985840e-01,1.667089760303497314e-01,5.208137035369873047e-01,2.076700329780578613e-01,1.115633726119995117e+00,-4.220844209194183350e-01,6.409997940063476562e-01,7.155959606170654297e-01,-2.084139585494995117e-01,-4.739186763763427734e-01,-4.918334782123565674e-01,-6.320797801017761230e-01,1.296943426132202148e-01,-1.414084155112504959e-02,6.871210336685180664e-01,1.556316018104553223e-01,-4.222342967987060547e-01,2.512513399124145508e-01,-6.265177391469478607e-03,-5.707261338829994202e-02,-2.263377606868743896e-01,-1.950145661830902100e-01,-9.810663461685180664e-01,5.452660083770751953e+00,-3.494810461997985840e-01,4.168877005577087402e-02,5.091869831085205078e-01,5.664286017417907715e-01,-5.552254151552915573e-03,-2.171770930290222168e-01,-7.199760079383850098e-01,-2.576031088829040527e-01,-5.646099448204040527e-01,6.290866136550903320e-01,3.374415263533592224e-02,-6.116901040077209473e-01,2.969209551811218262e-01,2.647856064140796661e-02,-3.786564171314239502e-01,5.236189812421798706e-02,-4.574292302131652832e-01,-7.927033901214599609e-01,-6.454046368598937988e-01,-4.442751407623291016e-01,-3.747954368591308594e-01,-5.431160330772399902e-01,-1.003581762313842773e+00,-3.385362774133682251e-02,2.697483897209167480e-01,-3.028976023197174072e-01,-7.859865576028823853e-02,5.777940154075622559e-01,-4.254977218806743622e-03,1.468821018934249878e-01,-8.898866772651672363e-01,4.802829325199127197e-01,8.492682576179504395e-01,1.923882961273193359e-01,6.007812172174453735e-02,-2.030823528766632080e-01,3.166621029376983643e-01,-5.533726811408996582e-01,-7.256176471710205078e-01,2.824271023273468018e-01,7.986246794462203979e-02,-1.493946462869644165e-01,3.450181484222412109e-01,-1.100886225700378418e+00,1.175771504640579224e-01,-3.374758362770080566e-01,-4.434779286384582520e-01,-4.224897027015686035e-01,8.269842714071273804e-03,-1.556487828493118286e-01,4.322866201400756836e-01,3.842040598392486572e-01,-2.413551807403564453e-01,-2.247382253408432007e-01,-8.280547857284545898e-01,7.466373443603515625e-01,1.808694601058959961e-01,-1.147692725062370300e-01,-3.970625996589660645e-01,8.368364334106445312e+00,-3.006971478462219238e-01,-4.936851859092712402e-01,6.995732188224792480e-01,7.605473045259714127e-03,-4.830744862556457520e-01,-2.015831947326660156e+00,-8.619781732559204102e-01,-7.508583664894104004e-01,-4.327454045414924622e-02,-3.826902806758880615e-01,3.635277748107910156e-01,-2.255375385284423828e-01,2.276050299406051636e-02,1.487808108329772949e+00,-6.329417973756790161e-02,-1.507285237312316895e-01,-4.145551025867462158e-01,3.137732744216918945e-01,-1.355708241462707520e-01,-5.504479408264160156e-01,1.027025699615478516e+00,-1.102508604526519775e-01,-9.489090442657470703e-01,1.629586964845657349e-01,-6.596881151199340820e-01,3.309308290481567383e-01,1.721404343843460083e-01,6.610199809074401855e-01,-3.438280820846557617e-01,5.453814268112182617e-01,9.765581786632537842e-02,-2.925058603286743164e-01,2.018659561872482300e-01,-1.110256195068359375e+00,6.137396097183227539e-01,6.120389699935913086e-01,1.271736025810241699e-01,1.067935943603515625e+00,-5.486982464790344238e-01,8.439500927925109863e-01,3.780571520328521729e-01,1.075663924217224121e+00,-7.118760943412780762e-01,-2.565337121486663818e-01,4.988190233707427979e-01,7.160439342260360718e-02,-2.919912934303283691e-01,-4.413426816463470459e-01,5.090937614440917969e-01,-2.180994302034378052e-01,-8.276444077491760254e-01,6.199447512626647949e-01,-1.282345771789550781e+00,-1.408758610486984253e-01,8.900594115257263184e-01,6.434069275856018066e-01,-7.539153844118118286e-02,-6.002811789512634277e-01,-1.467690706253051758e+00,2.157601863145828247e-01,7.517923116683959961e-01,4.055520892143249512e-01,-6.221519708633422852e-01,-6.339918822050094604e-03,5.992574691772460938e-01,-3.485438823699951172e-01,4.142982363700866699e-01,-2.567374706268310547e-01,-4.650484919548034668e-01,-6.791581511497497559e-01,-2.370885908603668213e-01,-3.115898370742797852e-01,-2.032743394374847412e-01,-1.286778897047042847e-01,-6.888420879840850830e-02,-2.303434610366821289e-01,-5.562440156936645508e-01,-5.201823711395263672e-01,1.562767177820205688e-01,5.723872780799865723e-01,-8.150614500045776367e-01,4.995673000812530518e-01,8.046349883079528809e-01,-4.965286552906036377e-01,-5.566345453262329102e-01,-6.558805704116821289e-02,5.183373689651489258e-01,3.077624142169952393e-01,-7.075127959251403809e-02,-8.513604104518890381e-02,-6.521482467651367188e-01,4.208150804042816162e-01,4.464446008205413818e-02,1.111757278442382812e+00,5.285946130752563477e-01,-1.405937969684600830e-01,3.869695961475372314e-01,-4.795276224613189697e-01,-7.828289270401000977e-02,-3.423215746879577637e-01,3.816933333873748779e-01,2.386535257101058960e-01,4.453025460243225098e-01,1.289446234703063965e+00,-3.130015730857849121e-01,-1.292479038238525391e-01,-1.893111467361450195e-01,-9.082714319229125977e-01,-9.515956044197082520e-01,-5.637722611427307129e-01,-1.748129278421401978e-01,6.096609234809875488e-01,-1.447167158126831055e+00,1.745630055665969849e-03,3.870385885238647461e-01,5.888671055436134338e-02,-4.784063994884490967e-02,6.392633542418479919e-03,3.548852205276489258e-01,6.048123836517333984e-01,-2.908816039562225342e-01,8.103147149085998535e-02,-8.599832653999328613e-01,-7.983967661857604980e-02,-2.082352489233016968e-01,-7.812594771385192871e-01,-7.931105494499206543e-01,-2.326033711433410645e-01,-1.664844453334808350e-01,-1.175011694431304932e-01,5.435902476310729980e-01,5.044838786125183105e-02,-9.055819511413574219e-01,-3.628707528114318848e-01,-4.973062574863433838e-01,4.232130944728851318e-01,-1.445766985416412354e-01,-8.765995502471923828e-01,-3.251015245914459229e-01,-7.355331182479858398e-01,7.844528555870056152e-01,-3.828605711460113525e-01,1.622053980827331543e-01,1.126530990004539490e-01,-1.024592965841293335e-01,3.134262859821319580e-01,-1.172824352979660034e-01,-1.531666517257690430e+00,3.138839304447174072e-01,-3.250471949577331543e-01,1.193823814392089844e+00,8.398781716823577881e-02,3.564573526382446289e-01,1.241245269775390625e+00,-5.128017663955688477e-01,-6.230742931365966797e-01,-4.949270486831665039e-01,6.934464573860168457e-01,4.249446690082550049e-01,-5.841343104839324951e-02,6.272270530462265015e-02,7.302500009536743164e-01,-1.188992857933044434e+00,2.714104652404785156e-01,-3.558742702007293701e-01,2.153090015053749084e-02,4.475947022438049316e-01,4.565447568893432617e-01,-1.034407541155815125e-01,-3.134649991989135742e-01,-3.820939958095550537e-01,-3.828646838665008545e-01,8.776785433292388916e-02,-6.180275678634643555e-01,3.893306106328964233e-02,4.192501902580261230e-01,-8.565635085105895996e-01,-6.517493128776550293e-01,-4.410363435745239258e-01,2.014987170696258545e-03,9.334303736686706543e-01,-7.575703859329223633e-01,4.277290999889373779e-01,-1.173756271600723267e-01,5.748494863510131836e-01,3.677817285060882568e-01,-5.730083584785461426e-01,1.989243179559707642e-01,1.965597569942474365e-01,-7.138486206531524658e-02,-1.036167979240417480e+00,6.471897363662719727e-01,2.091000974178314209e-01,5.467957258224487305e-01,1.740740239620208740e-01,6.844194531440734863e-01,1.066626682877540588e-01,1.020761847496032715e+00,-5.476034283638000488e-01,-9.408728778362274170e-02,2.779091358184814453e+00,-2.206104844808578491e-01,4.257843494415283203e-01,-8.327404856681823730e-01,-5.110885500907897949e-01,-7.024212479591369629e-01,1.929838359355926514e-01,-3.649625480175018311e-01,-1.238220408558845520e-01,1.154400110244750977e+00,-7.431401014328002930e-01,1.106171250343322754e+00,-3.364155441522598267e-02,-2.032124698162078857e-01,-2.745449542999267578e-01,9.981857538223266602e-01,4.721767008304595947e-01,6.526633352041244507e-02,-3.964059054851531982e-03,-2.541899085044860840e-01,5.279890075325965881e-02,8.625788688659667969e-01,6.327359378337860107e-02,-4.804234951734542847e-03,-1.593362390995025635e-01,-3.623428344726562500e-01,4.566564261913299561e-01,-1.113502532243728638e-01,5.399881005287170410e-01,1.540355086326599121e-01,2.032185196876525879e-01,8.992771804332733154e-02,-3.566502630710601807e-01,3.222142904996871948e-02,5.800276994705200195e-01,-7.705360651016235352e-01,-8.294532895088195801e-01,-3.076708316802978516e-01,-9.129365682601928711e-01,4.432021975517272949e-01,-7.232854366302490234e-01,6.881880760192871094e-01,6.710917949676513672e-01,9.773690998554229736e-02,8.775298595428466797e-01,-2.675015032291412354e-01,3.688749074935913086e-01,8.026086091995239258e-01,-6.869938969612121582e-01,-5.956472754478454590e-01,6.660134792327880859e-01,-2.034217268228530884e-01,9.548533558845520020e-01,-4.874842166900634766e-01,5.682986229658126831e-02,-6.565424799919128418e-01,6.320070624351501465e-01,-2.118056118488311768e-01,-6.983821988105773926e-01,6.840448379516601562e-01,3.762768805027008057e-01,1.962610930204391479e-01,1.127499341964721680e-01,8.640602231025695801e-02,4.346107542514801025e-01,1.334547102451324463e-01,2.025810480117797852e-01,3.127506673336029053e-01,-7.609791159629821777e-01,-7.324292659759521484e-01,1.516342312097549438e-01,2.740628421306610107e-01,1.017257213592529297e+00,-2.430749833583831787e-01,-7.451192140579223633e-01,-2.107367366552352905e-01,-9.621732234954833984e-01,3.058439791202545166e-01,1.982566863298416138e-01,5.662820935249328613e-01,1.403207033872604370e-01,3.501746952533721924e-01,-2.047237008810043335e-01,-7.003954052925109863e-02,1.776936948299407959e-01,-6.636059284210205078e-01,-6.426928043365478516e-01,1.325571179389953613e+00,-2.999856472015380859e-01,2.211609333753585815e-01,1.487749516963958740e-01,9.720237851142883301e-01,-3.270578086376190186e-01,-1.469003409147262573e-01,1.477448493242263794e-01,-3.164607286453247070e-01,-2.798896431922912598e-01,7.594669461250305176e-01,-6.023069620132446289e-01,-2.064387947320938110e-01,-1.642294973134994507e-01,-8.210490345954895020e-01,-7.759674638509750366e-02,-9.358541965484619141e-01,-1.496730595827102661e-01,-6.287417560815811157e-02,-3.873617053031921387e-01,4.100962355732917786e-02,8.514867424964904785e-01,-4.767338335514068604e-01,4.579045474529266357e-01,6.331285238265991211e-01,-7.121282815933227539e-01,1.019607633352279663e-01,-7.327001541852951050e-02,-1.456424593925476074e-01,-3.482822179794311523e-01,-1.281370282173156738e+00,-2.485545724630355835e-01,-4.787938594818115234e-01,-4.784600064158439636e-02,-1.637645997107028961e-02,2.068841606378555298e-01,-6.399130821228027344e-01,-1.524633169174194336e+00,-5.734358429908752441e-01,5.029910206794738770e-01,3.616805374622344971e-01,-8.888089656829833984e-01,-1.659157872200012207e-01,-5.372802019119262695e-01,-1.207672953605651855e+00,4.224879443645477295e-01,-7.609617710113525391e-01,-4.985484480857849121e-01,-1.219753324985504150e-01,2.828991040587425232e-02,1.342165023088455200e-01,7.883109152317047119e-02,8.832774125039577484e-03,6.936300396919250488e-01,-8.816716670989990234e-01,-5.843728184700012207e-01,1.677575260400772095e-01,5.178716778755187988e-01,7.179861664772033691e-01,7.745075970888137817e-03,-7.260552048683166504e-01,-1.062373816967010498e-01,-3.437317907810211182e-03,5.491540431976318359e-01,-2.934629917144775391e-01,-8.741713166236877441e-01,-4.310608804225921631e-01,-9.984648227691650391e-02,-2.291527092456817627e-01,-1.776419766247272491e-02,4.527734518051147461e-01,7.098614424467086792e-02,3.664032369852066040e-02,3.621836006641387939e-01,-2.693095207214355469e-01,-6.906859874725341797e-01,-4.911819994449615479e-01,-5.303066968917846680e-01,4.654380306601524353e-02,7.259061336517333984e-01,-3.093743622303009033e-01,5.161697790026664734e-02,-2.517882585525512695e-01,-1.444222778081893921e-02,-3.778688311576843262e-01,-1.454192101955413818e-01,-1.141606420278549194e-01,-2.758559286594390869e-01,1.096700668334960938e+00,2.337300479412078857e-01,-6.879024505615234375e-01,-4.062610492110252380e-02,1.009567975997924805e-01,9.241088628768920898e-01,1.870578229427337646e-01,1.542275398969650269e-01,3.427631258964538574e-01,-2.164571583271026611e-01,7.966913580894470215e-01,8.885835111141204834e-02,1.414185911417007446e-01,-1.197398304939270020e+00,4.365158975124359131e-01,1.676549017429351807e-01,1.275812685489654541e-01,6.238662078976631165e-02,-6.790716052055358887e-01,2.150699496269226074e-01,1.130350828170776367e-01,-6.243752241134643555e-01,-9.574320912361145020e-02,-7.586492300033569336e-01,1.316063851118087769e-01,2.517827451229095459e-01,-5.481362342834472656e-02,-5.471611022949218750e-01,-1.259656548500061035e+00,-1.764931827783584595e-01,1.124154105782508850e-01,-1.455706357955932617e-01,5.567999482154846191e-01,4.048102200031280518e-01,5.825692415237426758e-01,-1.204294711351394653e-01,3.061170279979705811e-01,5.272462368011474609e-01,-2.389491200447082520e-01,-7.176812738180160522e-03,5.800728499889373779e-02,-2.591890692710876465e-01,7.517639994621276855e-01,-1.701631098985671997e-01,-5.433313846588134766e-01,3.259816169738769531e-01,6.080051064491271973e-01,-2.570699155330657959e-01,-3.630106747150421143e-01,-2.332356929779052734e+00,7.598477005958557129e-01,-2.362260371446609497e-01,4.235816299915313721e-01
