drug,smiles_embedding
5-Fluorocytosine,"[-9.51872841e-02 -6.36924803e-01 -3.31326634e-01  5.36895871e-01
  1.04981266e-01  3.39928381e-02 -4.44318324e-01  7.77302012e-02
  5.07074520e-02 -1.42246962e-01  1.13712680e-02  9.42660451e-01
  2.27883488e-01  2.47487456e-01 -5.75476110e-01  1.75162852e-01
 -2.25694448e-01 -8.45399052e-02 -1.17044717e-01  6.16414666e-01
 -2.33429790e-01 -3.29724997e-02  5.74406564e-01  1.33695674e+00
  1.07746387e+00 -1.78928867e-01 -5.81019104e-01  8.72349560e-01
  7.12140143e-01  9.66408625e-02  8.39547515e-02 -7.42863894e-01
 -6.75019860e-01 -3.09544057e-01  2.11948141e-01  3.73764098e-01
 -2.03262851e-01 -4.90402430e-01 -4.23461139e-01 -1.27490258e+00
  2.51224041e-01 -6.94694996e-01 -7.15491593e-01  1.30808979e-01
 -1.97484009e-02 -9.21068132e-01  1.86551809e-01  1.27781355e+00
  3.34494680e-01 -8.21532458e-02 -2.65447080e-01  3.86563122e-01
  2.00188011e-01  6.04184449e-01  4.80146140e-01 -9.75514948e-03
 -7.44382203e-01 -9.97552574e-02 -4.58963335e-01  3.70146446e-02
  1.13640094e+00  5.94201863e-01  2.74319142e-01  1.88376054e-01
  3.56791206e-02 -2.87908465e-01  6.28169358e-01  9.92414415e-01
  5.15228331e-01 -2.97456384e-01  2.39549205e-01 -3.56230438e-01
  2.83715516e-01  1.20246969e-01 -3.91829312e-01 -1.33933932e-01
 -8.27869028e-02  5.96839249e-01 -1.13087907e-01 -6.64682627e-01
 -2.09938586e-01  3.25590730e-01 -1.36829898e-01 -1.61341846e-01
 -2.37507507e-01 -5.42182922e-01  1.00222397e+00 -7.22966671e-01
  7.45493174e-01  3.84536088e-01  7.27156699e-02 -4.37255651e-01
 -5.66667795e-01  8.74504864e-01  2.74336971e-02 -9.19741392e-01
  1.02557480e+00 -2.38134637e-01 -8.61167908e-01 -1.98189422e-01
 -1.09816089e-01  6.35757923e-01 -6.56474173e-01  2.73676574e-01
  2.80733883e-01 -2.75016092e-02 -6.73168659e-01 -5.49620241e-02
  7.58617222e-01 -7.85125136e-01 -5.29666618e-02 -2.28951678e-01
  1.50712848e-01  1.85348496e-01  1.71279106e-02  8.85501921e-01
  4.37794626e-01 -5.51090598e-01  6.96102262e-01 -9.65125263e-01
 -2.23358292e-02  1.10046089e-01  6.62068009e-01 -1.15800321e-01
 -8.08312297e-02 -8.38580310e-01 -4.58544761e-01  2.58309931e-01
  5.19481242e-01  5.65137446e-01  8.55735064e-01  2.70167321e-01
 -1.96628273e-01 -1.84654240e-02  4.99954581e-01  6.51151001e-01
 -6.86920881e-01 -4.51422095e-01  1.94776848e-01  1.77583158e-01
 -5.26609540e-01  5.06534815e-01  2.35616520e-01 -6.33601025e-02
 -1.54245901e+00 -6.19814277e-01  3.84743661e-01 -5.08485250e-02
  6.16714239e-01 -7.03712165e-01 -1.43107027e-01 -2.01965272e-01
  1.39723861e+00 -1.68318346e-01 -3.24676663e-01 -2.50242531e-01
  9.56995130e-01 -3.58191252e-01  7.70040572e-01 -6.60774708e-01
  1.91863686e-01  2.21288219e-01 -5.45968376e-02  4.48606998e-01
 -7.95993030e-01  6.74624741e-03  3.28126550e-03 -4.26732779e-01
 -2.10383877e-01 -5.89599490e-01 -1.10771441e+00 -3.08080018e-01
  3.33593011e-01 -2.95530289e-01 -2.69972295e-01  1.27039802e+00
 -1.38426453e-01 -5.52722454e-01 -6.88748479e-01  8.12366724e-01
  2.35206723e-01  3.26180160e-01  1.45662293e-01  3.95042419e-01
  4.79915768e-01  7.10797369e-01  4.62890446e-01  6.77540973e-02
 -1.07146680e+00  2.08898820e-03 -3.96980315e-01 -6.67351365e-01
  8.57562959e-01  1.61875620e-01  1.06292546e+00  2.69691199e-01
  6.90302670e-01  2.77614385e-01 -4.56597924e-01 -2.23156691e-01
  3.82341892e-02  2.58458674e-01  3.20795655e-01 -9.66328502e-01
 -4.36683185e-02  3.44998419e-01 -4.64074403e-01  3.95767421e-01
 -6.34884164e-02  5.34519136e-01  2.85893440e-01 -5.34791052e-01
 -1.66697457e-01 -1.57456785e-01 -4.96734902e-02  4.21929061e-01
  2.09647238e-01  1.51963383e-01 -3.05126071e-01  5.18879294e-03
  6.90153599e-01 -8.12200531e-02  2.91385472e-01 -1.06822569e-02
 -1.48402788e-02  5.99095345e-01  9.24142361e-01  4.85776752e-01
  3.26236427e-01 -8.28103721e-02  1.57245100e-01  2.48370484e-01
  4.00004610e-02 -1.47632569e-01  9.75393429e-02 -7.08345771e-01
 -4.30436939e-01  8.60896349e-01  4.64693189e-01 -8.49715889e-01
  7.59325385e-01 -7.13509619e-01  3.39812249e-01  4.08288181e-01
  6.38808906e-02 -1.41390905e-01 -8.02464038e-03 -1.32329360e-01
 -2.43391916e-01 -3.07253003e-01  8.82174432e-01  4.82470728e-03
 -1.38753504e-01 -2.94011235e-01 -4.74705279e-01 -2.50213683e-01
  4.14256275e-01  4.93658334e-02  5.87774277e-01 -3.50524187e-01
  6.92134738e-01 -1.28431857e-01  4.18395400e-01  8.80769193e-01
  4.04946387e-01 -3.27663988e-01 -5.10432363e-01 -5.16694129e-01
  3.89160454e-01 -1.53743640e-01  7.45030701e-01  1.99170738e-01
 -3.14183414e-01  3.72697890e-01  1.59561150e-02 -7.45941401e-02
 -5.54601729e-01 -1.44514725e-01 -1.33563519e+00  5.23301554e+00
 -4.48882490e-01 -2.58776575e-01  3.56314033e-01  4.21989292e-01
 -8.36347491e-02  9.90063921e-02 -8.11518550e-01 -2.34081581e-01
 -7.11303532e-01  6.42764807e-01 -4.30885941e-01 -7.41465569e-01
  2.80134887e-01 -2.76197523e-01 -4.91009444e-01 -3.02885547e-02
 -5.25375068e-01 -3.65255535e-01 -6.83151901e-01 -3.96806374e-03
 -1.16917394e-01 -6.79894865e-01 -9.85943139e-01 -3.24776649e-01
  4.05311286e-02  1.65316891e-02 -2.35001042e-01  2.45428205e-01
  1.36476874e-01  4.96202670e-02 -6.58962488e-01  4.00574207e-01
  5.03171146e-01  2.25951858e-02 -4.30721529e-02  1.37637451e-01
 -1.30962223e-01 -8.31419766e-01 -5.88653922e-01  3.39438841e-02
  5.82737088e-01 -4.03801411e-01  7.05361664e-02 -1.22114444e+00
  1.09258696e-01 -1.02064766e-01 -2.73261338e-01 -5.40871024e-01
 -2.02281922e-02  9.85747203e-02  2.67971098e-01  7.23639011e-01
 -6.28894866e-02 -1.52755469e-01 -7.21507013e-01  1.08043051e+00
 -1.08498551e-01 -5.31830907e-01 -1.67615011e-01  7.97384262e+00
 -3.18566650e-01 -3.34675699e-01  7.28913009e-01 -1.75317042e-02
 -4.63855863e-01 -1.98061943e+00 -2.20042527e-01 -5.68656802e-01
 -1.02385569e+00 -1.82810709e-01  5.19133806e-02  2.76369572e-01
  6.81096137e-01  1.04053235e+00 -1.00547798e-01 -3.31925005e-02
 -4.51525241e-01  8.47343057e-02 -1.51937693e-01 -8.34614158e-01
  1.31449783e+00  1.85193166e-01 -7.00300634e-01 -1.63979664e-01
 -6.33769512e-01  6.93679631e-01  5.95113277e-01  5.10831237e-01
 -2.11985976e-01  1.09646603e-01  2.57042289e-01 -6.21945620e-01
  1.88086480e-01 -6.74531937e-01  6.49057686e-01  4.17848438e-01
  6.51581585e-01  1.39058161e+00 -3.66419971e-01  4.14047867e-01
  2.26527393e-01  7.32011676e-01 -5.39290190e-01 -5.73646188e-01
  3.52830589e-01 -3.80888134e-01 -3.76531720e-01 -1.89360857e-01
  5.77636063e-01 -4.43427056e-01 -5.42024791e-01  7.05004215e-01
 -9.31868553e-01  2.08000410e-02  9.67954874e-01  3.79578143e-01
  4.86633927e-02 -8.57159436e-01 -9.42056656e-01  7.99265876e-03
  6.21684268e-02  3.08670670e-01 -3.60086173e-01 -4.46875453e-01
  5.45877695e-01 -6.27755344e-01  1.67619325e-02 -3.35987031e-01
 -7.03088403e-01 -6.18851900e-01  4.12801921e-01 -3.60617876e-01
  4.75914218e-02  1.24488205e-01 -5.40174007e-01 -8.37673694e-02
 -4.82117087e-01 -2.08617881e-01 -2.43702516e-01  3.29622179e-01
 -3.85830462e-01  2.51432598e-01  9.34067607e-01 -6.86639488e-01
 -2.81374574e-01  1.55748934e-01  4.46061671e-01  7.32186079e-01
 -2.34613702e-01 -6.42123222e-02 -3.21098566e-02  4.81103420e-01
 -8.49466622e-02  8.78301859e-01  8.74199390e-01 -1.41816765e-01
  1.40789300e-01 -8.60961676e-01 -3.35542858e-01 -2.23235726e-01
  1.31235763e-01 -5.21438003e-01  1.47605911e-01  9.95086074e-01
 -8.92542824e-02  1.42583102e-01 -3.04162931e-02 -1.09527802e+00
 -4.70790058e-01 -2.07245842e-01 -3.38363141e-01  3.98005635e-01
 -1.38393223e+00 -2.70988047e-01 -3.69274884e-01 -1.24514416e-01
  6.59343451e-02  5.81444204e-01  7.19611347e-01  5.43436944e-01
 -5.75416923e-01 -5.12660861e-01 -4.92158830e-01 -2.64341712e-01
 -6.23914063e-01 -4.98253763e-01 -8.31303835e-01 -6.86729789e-01
 -4.58917677e-01 -8.29593763e-02  1.01795003e-01 -1.14519522e-02
 -9.16350245e-01 -3.69603008e-01  1.38872176e-01  1.85979903e-01
 -4.64440912e-01 -7.92230308e-01 -6.28091693e-01 -5.96885622e-01
  1.17496550e+00 -3.06536406e-01  8.00939351e-02  1.30750701e-01
  1.32021785e-01 -1.69421017e-01 -2.35009670e-01 -1.35268354e+00
  5.68517782e-02 -4.57015485e-01  8.49327445e-01  1.49662673e-01
  5.86358070e-01  1.20231640e+00 -2.32196778e-01 -5.63363671e-01
 -2.67053455e-01  2.88813889e-01  2.04477996e-01 -1.85075104e-01
  3.11900437e-01  2.81235427e-01 -8.62128675e-01  4.85874623e-01
 -4.09320146e-01  1.30402654e-01  8.22212640e-03  4.98168200e-01
 -1.67734399e-01 -1.86103340e-02 -6.63385630e-01  1.80143982e-01
 -3.02256458e-03 -1.11881065e+00  1.06876418e-01  2.79612273e-01
 -9.14974153e-01 -6.00653708e-01 -1.23475075e-01  5.38918436e-01
  9.23608720e-01 -1.03867006e+00  3.69876772e-01 -2.23839492e-01
  7.09735334e-01  4.31373209e-01 -3.26832384e-01 -1.15910828e-01
  4.98420000e-01 -1.14953443e-02 -1.31400907e+00  7.62138426e-01
  3.68056506e-01  5.41058242e-01  2.94454128e-01  3.54993016e-01
  5.53158045e-01  1.54362714e+00  1.24123111e-01  9.61912423e-02
  2.98486495e+00 -1.97261035e-01  3.61216903e-01 -8.21782887e-01
 -2.98626661e-01 -6.02346420e-01 -2.16963530e-01 -1.05968133e-01
  3.34741622e-02  1.12748480e+00 -9.25994277e-01  1.12067306e+00
  2.21726000e-01  7.67080113e-02  2.33824417e-01  9.51515555e-01
  7.22021222e-01 -3.45995486e-01  3.28134120e-01 -3.15033436e-01
 -3.75419259e-01  9.10725534e-01 -2.19641879e-01  2.65936404e-01
  1.37377888e-01  4.33367699e-01  7.80556321e-01  4.17110920e-01
  3.08373898e-01  1.61103144e-01  2.94480324e-01  3.06995958e-01
 -8.40354711e-02 -1.61609605e-01  1.84011027e-01 -1.28385568e+00
 -5.11572778e-01 -3.75275910e-01 -4.30655956e-01  2.56146848e-01
 -8.47438574e-01  1.85944408e-01  7.32662082e-01  8.13410282e-02
  8.13835025e-01 -3.30232680e-01  8.40594098e-02  7.64805496e-01
 -8.48780870e-01 -4.72122550e-01  7.23867834e-01 -1.30727887e-04
  7.60701299e-01 -2.45924070e-01 -1.56859457e-01 -8.33354354e-01
  2.37871945e-01 -8.65290314e-02 -4.34311777e-01  8.07419658e-01
  4.28566128e-01  9.52931404e-01 -8.77038240e-02 -1.08863182e-01
  2.32217029e-01  1.07568480e-01 -2.06873134e-01  1.74313143e-01
 -8.76795173e-01 -3.41617674e-01  4.15686592e-02  3.24459523e-02
  4.77852374e-01 -3.29592943e-01 -5.12360096e-01 -5.70922494e-01
 -7.87268460e-01  1.16757654e-01  8.90636295e-02  1.12925828e+00
  2.56884247e-01  3.99806708e-01 -1.40280306e-01 -1.22891203e-01
  5.73375523e-02 -2.56642491e-01 -2.90633291e-02  8.51165712e-01
 -2.52466977e-01  4.39635292e-02  1.54086620e-01  1.02856469e+00
 -2.61554956e-01 -1.20542441e-02 -8.50699097e-02 -3.48727733e-01
 -7.65553296e-01  7.13803113e-01 -1.43935308e-01 -6.96946084e-02
  2.69619167e-01 -4.92720395e-01 -5.43389246e-02 -7.19838619e-01
 -4.14888173e-01 -4.97113168e-02 -6.73708916e-01 -5.39349079e-01
  5.96261382e-01 -2.36188829e-01  8.74411128e-03  1.06794071e+00
 -7.56780505e-01 -1.14421271e-01  3.04149747e-01  1.16939530e-01
 -2.85142541e-01 -8.62145245e-01  1.08818691e-02 -3.03149909e-01
  1.72264189e-01  1.30276620e-01 -2.57101297e-01 -5.76365650e-01
 -1.45920324e+00 -6.27857506e-01  4.84936237e-01  8.77926201e-02
 -7.86693871e-01 -3.99828583e-01 -9.13251698e-01 -1.05836117e+00
  2.40944281e-01 -5.82784712e-01 -8.47464621e-01 -8.69676843e-02
  4.28079456e-01  1.64462447e-01  1.07477039e-01  8.01557451e-02
  1.52043283e-01 -7.54998446e-01 -6.63104475e-01  5.30270934e-01
  2.74518639e-01  1.30266047e+00 -1.51317343e-01 -1.07397759e+00
 -1.74239412e-01  1.46617144e-01  9.54620957e-01 -4.92264748e-01
 -5.36161304e-01 -4.54813689e-01  2.91085485e-02 -4.99293238e-01
 -2.62613744e-02  1.20499909e-01  1.60397023e-01 -2.52500564e-01
  3.43208581e-01  4.29899022e-02 -5.74816644e-01 -3.36833894e-01
 -3.01148415e-01  3.28974962e-01  9.12210703e-01 -3.32547963e-01
  1.26826867e-01  9.39026698e-02 -1.06649309e-01 -4.80913788e-01
  2.05969244e-01 -2.05629900e-01 -1.69925183e-01  6.29801631e-01
  8.90412331e-02 -1.11989379e+00 -1.08090855e-01  2.46331275e-01
  6.74690306e-01  7.20968097e-02  6.62044942e-01  1.25272557e-01
 -7.15647340e-01  6.64735675e-01  8.08710977e-02  3.48613799e-01
 -6.23042881e-01  5.50959170e-01 -9.79721099e-02  3.84231418e-01
 -4.57020313e-01 -3.19639027e-01  9.11904126e-02 -1.31686077e-01
 -4.27220136e-01 -6.05998099e-01 -1.47085035e+00  5.11268139e-01
  6.26453698e-01 -3.72244775e-01 -9.84225512e-01 -6.16771400e-01
  7.59106353e-02  1.56946369e-02 -3.15327585e-01  3.62653166e-01
  8.23956668e-01  7.77572751e-01 -3.66530240e-01 -7.93600604e-02
  5.07234752e-01  1.39400467e-01 -4.73597378e-01  1.78042948e-01
 -2.56603479e-01 -4.31818180e-02 -2.42870912e-01 -2.32365534e-01
  4.92396295e-01  6.25156522e-01 -1.95582926e-01 -3.38730812e-01
 -2.52160597e+00  5.86969137e-01 -4.52516884e-01  1.19665869e-01]"
